sex,age,culture,ID,skill,y,animal,plant,method,from,sex_pathway
1,65,Hadza,12090,H_plant,1,NA,9,NA,NA,NA
1,65,Hadza,12090,H_animal,1,4,NA,NA,NA,NA
1,65,Hadza,12090,H_animal,1,_1,NA,NA,NA,NA
1,65,Hadza,12090,H_animal,1,10,NA,NA,NA,NA
1,65,Hadza,12090,H_animal,1,12,NA,NA,NA,NA
1,65,Hadza,12090,H_animal,1,5,NA,NA,NA,NA
1,65,Hadza,12090,H_animal,1,7,NA,NA,NA,NA
1,65,Hadza,12090,H_plant,1,NA,8,NA,NA,NA
1,65,Hadza,12090,H_plant,0,NA,3,NA,NA,NA
1,65,Hadza,12090,H_plant,1,NA,5,NA,NA,NA
1,65,Hadza,12090,H_animal,1,11,NA,NA,NA,NA
1,65,Hadza,12090,H_plant,0,NA,4,NA,NA,NA
1,65,Hadza,12090,H_plant,1,NA,6,NA,NA,NA
1,65,Hadza,12090,H_plant,1,NA,1,NA,NA,NA
1,65,Hadza,12090,H_animal,1,6,NA,NA,NA,NA
0,25,Hadza,12091,H_animal,1,13,NA,NA,NA,NA
0,25,Hadza,12091,H_animal,1,14,NA,NA,NA,NA
0,25,Hadza,12091,H_animal,1,3,NA,NA,NA,NA
0,25,Hadza,12091,H_animal,1,8,NA,NA,NA,NA
0,25,Hadza,12091,H_plant,1,NA,9,NA,NA,NA
0,25,Hadza,12091,H_animal,0,7,NA,NA,NA,NA
0,25,Hadza,12091,H_animal,0,_1,NA,NA,NA,NA
0,25,Hadza,12091,H_animal,0,2,NA,NA,NA,NA
0,25,Hadza,12091,H_animal,0,9,NA,NA,NA,NA
0,25,Hadza,12091,H_plant,0,NA,4,NA,NA,NA
0,25,Hadza,12091,H_plant,1,NA,8,NA,NA,NA
0,25,Hadza,12091,H_animal,1,12,NA,NA,NA,NA
0,25,Hadza,12091,H_animal,0,6,NA,NA,NA,NA
0,25,Hadza,12091,H_animal,1,11,NA,NA,NA,NA
0,25,Hadza,12091,H_plant,1,NA,6,NA,NA,NA
0,25,Hadza,12091,H_plant,1,NA,2,NA,NA,NA
0,25,Hadza,12091,H_plant,1,NA,5,NA,NA,NA
0,25,Hadza,12091,H_plant,0,NA,3,NA,NA,NA
0,25,Hadza,12091,H_animal,1,5,NA,NA,NA,NA
0,25,Hadza,12091,H_animal,1,10,NA,NA,NA,NA
0,25,Hadza,12091,H_plant,1,NA,1,NA,NA,NA
0,25,Hadza,12091,H_animal,1,4,NA,NA,NA,NA
1,25,Hadza,12093,H_animal,1,10,NA,NA,NA,NA
1,25,Hadza,12093,H_plant,1,NA,4,NA,NA,NA
1,25,Hadza,12093,H_animal,1,_1,NA,NA,NA,NA
1,25,Hadza,12093,H_animal,0,12,NA,NA,NA,NA
1,25,Hadza,12093,H_plant,0,NA,9,NA,NA,NA
1,25,Hadza,12093,H_plant,1,NA,6,NA,NA,NA
1,25,Hadza,12093,H_animal,1,7,NA,NA,NA,NA
1,25,Hadza,12093,H_animal,0,8,NA,NA,NA,NA
1,25,Hadza,12093,H_animal,1,9,NA,NA,NA,NA
1,25,Hadza,12093,H_animal,1,2,NA,NA,NA,NA
1,25,Hadza,12093,H_animal,1,3,NA,NA,NA,NA
1,25,Hadza,12093,H_animal,1,11,NA,NA,NA,NA
1,25,Hadza,12093,H_animal,1,6,NA,NA,NA,NA
1,25,Hadza,12093,H_plant,1,NA,2,NA,NA,NA
1,25,Hadza,12093,H_animal,1,5,NA,NA,NA,NA
1,25,Hadza,12093,H_plant,0,NA,8,NA,NA,NA
1,25,Hadza,12093,H_plant,1,NA,5,NA,NA,NA
1,25,Hadza,12093,H_plant,0,NA,3,NA,NA,NA
1,25,Hadza,12093,H_animal,1,13,NA,NA,NA,NA
1,25,Hadza,12093,H_plant,1,NA,1,NA,NA,NA
1,25,Hadza,12093,H_animal,1,14,NA,NA,NA,NA
1,25,Hadza,12093,H_animal,1,4,NA,NA,NA,NA
0,25,Hadza,12094,H_plant,1,NA,4,NA,NA,NA
0,25,Hadza,12094,H_animal,1,9,NA,NA,NA,NA
0,25,Hadza,12094,H_animal,1,_1,NA,NA,NA,NA
0,25,Hadza,12094,H_plant,1,NA,8,NA,NA,NA
0,25,Hadza,12094,H_animal,1,6,NA,NA,NA,NA
0,25,Hadza,12094,H_plant,1,NA,6,NA,NA,NA
0,25,Hadza,12094,H_animal,1,7,NA,NA,NA,NA
0,25,Hadza,12094,H_animal,0,8,NA,NA,NA,NA
0,25,Hadza,12094,H_animal,1,11,NA,NA,NA,NA
0,25,Hadza,12094,H_plant,1,NA,2,NA,NA,NA
0,25,Hadza,12094,H_animal,1,5,NA,NA,NA,NA
0,25,Hadza,12094,H_plant,1,NA,5,NA,NA,NA
0,25,Hadza,12094,H_plant,1,NA,3,NA,NA,NA
0,25,Hadza,12094,H_plant,1,NA,9,NA,NA,NA
0,25,Hadza,12094,H_animal,1,14,NA,NA,NA,NA
0,25,Hadza,12094,H_animal,1,2,NA,NA,NA,NA
0,25,Hadza,12094,H_animal,1,3,NA,NA,NA,NA
0,25,Hadza,12094,H_animal,0,12,NA,NA,NA,NA
0,25,Hadza,12094,H_animal,0,13,NA,NA,NA,NA
0,25,Hadza,12094,H_plant,1,NA,1,NA,NA,NA
0,25,Hadza,12094,H_animal,1,4,NA,NA,NA,NA
0,25,Hadza,12094,H_animal,1,10,NA,NA,NA,NA
0,25,Hadza,12095,H_animal,1,9,NA,NA,NA,NA
0,25,Hadza,12095,H_plant,1,NA,6,NA,NA,NA
0,25,Hadza,12095,H_animal,1,5,NA,NA,NA,NA
0,25,Hadza,12095,H_plant,1,NA,5,NA,NA,NA
0,25,Hadza,12095,H_animal,0,8,NA,NA,NA,NA
0,25,Hadza,12095,H_animal,1,6,NA,NA,NA,NA
0,25,Hadza,12095,H_plant,0,NA,4,NA,NA,NA
0,25,Hadza,12095,H_plant,1,NA,1,NA,NA,NA
0,25,Hadza,12095,H_plant,1,NA,3,NA,NA,NA
0,25,Hadza,12095,H_plant,1,NA,2,NA,NA,NA
0,25,Hadza,12095,H_animal,1,14,NA,NA,NA,NA
0,25,Hadza,12095,H_animal,1,11,NA,NA,NA,NA
0,25,Hadza,12095,H_animal,1,7,NA,NA,NA,NA
0,25,Hadza,12095,H_plant,0,NA,9,NA,NA,NA
0,25,Hadza,12095,H_animal,1,12,NA,NA,NA,NA
0,25,Hadza,12095,H_animal,1,_1,NA,NA,NA,NA
0,25,Hadza,12095,H_animal,1,4,NA,NA,NA,NA
0,25,Hadza,12095,H_animal,1,3,NA,NA,NA,NA
0,25,Hadza,12095,H_animal,0,2,NA,NA,NA,NA
0,25,Hadza,12095,H_animal,1,10,NA,NA,NA,NA
0,25,Hadza,12095,H_animal,1,13,NA,NA,NA,NA
0,25,Hadza,12095,H_plant,0,NA,8,NA,NA,NA
0,45,Hadza,12096,H_animal,1,5,NA,NA,NA,NA
0,45,Hadza,12096,H_plant,1,NA,2,NA,NA,NA
0,45,Hadza,12096,H_plant,0,NA,3,NA,NA,NA
0,45,Hadza,12096,H_animal,0,12,NA,NA,NA,NA
0,45,Hadza,12096,H_plant,1,NA,1,NA,NA,NA
0,45,Hadza,12096,H_animal,0,14,NA,NA,NA,NA
0,45,Hadza,12096,H_animal,0,9,NA,NA,NA,NA
0,45,Hadza,12096,H_animal,1,4,NA,NA,NA,NA
0,45,Hadza,12096,H_plant,1,NA,4,NA,NA,NA
0,45,Hadza,12096,H_animal,1,3,NA,NA,NA,NA
0,45,Hadza,12096,H_animal,1,10,NA,NA,NA,NA
0,45,Hadza,12096,H_plant,1,NA,6,NA,NA,NA
0,45,Hadza,12096,H_animal,1,13,NA,NA,NA,NA
0,45,Hadza,12096,H_animal,0,2,NA,NA,NA,NA
0,45,Hadza,12096,H_plant,0,NA,8,NA,NA,NA
0,45,Hadza,12096,H_animal,1,7,NA,NA,NA,NA
0,45,Hadza,12096,H_plant,1,NA,5,NA,NA,NA
0,45,Hadza,12096,H_animal,1,11,NA,NA,NA,NA
0,45,Hadza,12096,H_animal,1,_1,NA,NA,NA,NA
0,45,Hadza,12096,H_plant,0,NA,9,NA,NA,NA
0,45,Hadza,12096,H_animal,0,6,NA,NA,NA,NA
0,45,Hadza,12096,H_animal,0,8,NA,NA,NA,NA
1,45,Hadza,12097,H_animal,1,14,NA,NA,NA,NA
1,45,Hadza,12097,H_animal,1,4,NA,NA,NA,NA
1,45,Hadza,12097,H_animal,1,_1,NA,NA,NA,NA
1,45,Hadza,12097,H_animal,1,13,NA,NA,NA,NA
1,45,Hadza,12097,H_plant,1,NA,9,NA,NA,NA
1,45,Hadza,12097,H_plant,1,NA,8,NA,NA,NA
1,45,Hadza,12097,H_animal,1,12,NA,NA,NA,NA
1,45,Hadza,12097,H_animal,1,5,NA,NA,NA,NA
1,45,Hadza,12097,H_animal,1,11,NA,NA,NA,NA
1,45,Hadza,12097,H_animal,1,3,NA,NA,NA,NA
1,45,Hadza,12097,H_animal,1,10,NA,NA,NA,NA
1,45,Hadza,12097,H_plant,1,NA,5,NA,NA,NA
1,45,Hadza,12097,H_plant,1,NA,6,NA,NA,NA
1,45,Hadza,12097,H_animal,1,2,NA,NA,NA,NA
1,45,Hadza,12097,H_plant,0,NA,4,NA,NA,NA
1,45,Hadza,12097,H_animal,0,9,NA,NA,NA,NA
1,45,Hadza,12097,H_plant,1,NA,3,NA,NA,NA
1,45,Hadza,12097,H_plant,1,NA,2,NA,NA,NA
1,45,Hadza,12097,H_animal,1,8,NA,NA,NA,NA
1,45,Hadza,12097,H_plant,1,NA,1,NA,NA,NA
1,45,Hadza,12097,H_animal,1,7,NA,NA,NA,NA
1,45,Hadza,12097,H_animal,1,6,NA,NA,NA,NA
0,25,Hadza,12099,H_animal,1,_1,NA,NA,NA,NA
0,25,Hadza,12099,H_animal,0,13,NA,NA,NA,NA
0,25,Hadza,12099,H_plant,0,NA,8,NA,NA,NA
0,25,Hadza,12099,H_animal,1,10,NA,NA,NA,NA
0,25,Hadza,12099,H_plant,0,NA,9,NA,NA,NA
0,25,Hadza,12099,H_animal,1,14,NA,NA,NA,NA
0,25,Hadza,12099,H_animal,1,11,NA,NA,NA,NA
0,25,Hadza,12099,H_plant,1,NA,6,NA,NA,NA
0,25,Hadza,12099,H_animal,0,5,NA,NA,NA,NA
0,25,Hadza,12099,H_animal,0,2,NA,NA,NA,NA
0,25,Hadza,12099,H_plant,0,NA,4,NA,NA,NA
0,25,Hadza,12099,H_plant,0,NA,5,NA,NA,NA
0,25,Hadza,12099,H_plant,1,NA,2,NA,NA,NA
0,25,Hadza,12099,H_animal,0,12,NA,NA,NA,NA
0,25,Hadza,12099,H_animal,0,8,NA,NA,NA,NA
0,25,Hadza,12099,H_animal,1,3,NA,NA,NA,NA
0,25,Hadza,12099,H_animal,1,4,NA,NA,NA,NA
0,25,Hadza,12099,H_animal,0,9,NA,NA,NA,NA
0,25,Hadza,12099,H_animal,0,6,NA,NA,NA,NA
0,25,Hadza,12099,H_plant,0,NA,3,NA,NA,NA
0,25,Hadza,12099,H_animal,0,7,NA,NA,NA,NA
0,25,Hadza,12099,H_plant,1,NA,1,NA,NA,NA
1,25,Hadza,12100,H_animal,0,12,NA,NA,NA,NA
1,25,Hadza,12100,H_animal,1,14,NA,NA,NA,NA
1,25,Hadza,12100,H_animal,1,2,NA,NA,NA,NA
1,25,Hadza,12100,H_plant,1,NA,5,NA,NA,NA
1,25,Hadza,12100,H_plant,1,NA,6,NA,NA,NA
1,25,Hadza,12100,H_animal,1,10,NA,NA,NA,NA
1,25,Hadza,12100,H_animal,1,3,NA,NA,NA,NA
1,25,Hadza,12100,H_plant,1,NA,9,NA,NA,NA
1,25,Hadza,12100,H_animal,1,4,NA,NA,NA,NA
1,25,Hadza,12100,H_animal,1,9,NA,NA,NA,NA
1,25,Hadza,12100,H_plant,1,NA,4,NA,NA,NA
1,25,Hadza,12100,H_plant,1,NA,1,NA,NA,NA
1,25,Hadza,12100,H_plant,1,NA,3,NA,NA,NA
1,25,Hadza,12100,H_plant,1,NA,8,NA,NA,NA
1,25,Hadza,12100,H_animal,1,5,NA,NA,NA,NA
1,25,Hadza,12100,H_animal,1,7,NA,NA,NA,NA
1,25,Hadza,12100,H_animal,1,_1,NA,NA,NA,NA
1,25,Hadza,12100,H_plant,1,NA,2,NA,NA,NA
1,25,Hadza,12100,H_animal,1,11,NA,NA,NA,NA
1,25,Hadza,12100,H_animal,1,13,NA,NA,NA,NA
1,25,Hadza,12100,H_animal,1,6,NA,NA,NA,NA
1,25,Hadza,12100,H_animal,1,8,NA,NA,NA,NA
1,35,Hadza,12102,H_animal,1,3,NA,NA,NA,NA
1,35,Hadza,12102,H_plant,1,NA,4,NA,NA,NA
1,35,Hadza,12102,H_animal,1,13,NA,NA,NA,NA
1,35,Hadza,12102,H_animal,1,4,NA,NA,NA,NA
1,35,Hadza,12102,H_animal,1,14,NA,NA,NA,NA
1,35,Hadza,12102,H_plant,0,NA,8,NA,NA,NA
1,35,Hadza,12102,H_plant,1,NA,5,NA,NA,NA
1,35,Hadza,12102,H_animal,1,9,NA,NA,NA,NA
1,35,Hadza,12102,H_plant,1,NA,2,NA,NA,NA
1,35,Hadza,12102,H_animal,1,5,NA,NA,NA,NA
1,35,Hadza,12102,H_plant,1,NA,6,NA,NA,NA
1,35,Hadza,12102,H_animal,1,10,NA,NA,NA,NA
1,35,Hadza,12102,H_animal,1,2,NA,NA,NA,NA
1,35,Hadza,12102,H_animal,1,11,NA,NA,NA,NA
1,35,Hadza,12102,H_plant,1,NA,9,NA,NA,NA
1,35,Hadza,12102,H_animal,1,8,NA,NA,NA,NA
1,35,Hadza,12102,H_plant,1,NA,1,NA,NA,NA
1,35,Hadza,12102,H_plant,0,NA,3,NA,NA,NA
1,35,Hadza,12102,H_animal,1,7,NA,NA,NA,NA
1,35,Hadza,12102,H_animal,1,_1,NA,NA,NA,NA
1,35,Hadza,12102,H_animal,1,12,NA,NA,NA,NA
1,35,Hadza,12102,H_animal,0,6,NA,NA,NA,NA
1,11,Hadza,12104,H_animal,1,3,NA,NA,NA,NA
1,11,Hadza,12104,H_animal,1,13,NA,NA,NA,NA
1,11,Hadza,12104,H_animal,1,5,NA,NA,NA,NA
1,11,Hadza,12104,H_plant,1,NA,5,NA,NA,NA
1,11,Hadza,12104,H_animal,1,9,NA,NA,NA,NA
1,11,Hadza,12104,H_plant,1,NA,4,NA,NA,NA
1,11,Hadza,12104,H_plant,0,NA,9,NA,NA,NA
1,11,Hadza,12104,H_animal,1,4,NA,NA,NA,NA
1,11,Hadza,12104,H_plant,1,NA,6,NA,NA,NA
1,11,Hadza,12104,H_animal,0,8,NA,NA,NA,NA
1,11,Hadza,12104,H_plant,0,NA,3,NA,NA,NA
1,11,Hadza,12104,H_animal,1,10,NA,NA,NA,NA
1,11,Hadza,12104,H_animal,1,14,NA,NA,NA,NA
1,11,Hadza,12104,H_animal,1,_1,NA,NA,NA,NA
1,11,Hadza,12104,H_animal,1,12,NA,NA,NA,NA
1,11,Hadza,12104,H_plant,0,NA,2,NA,NA,NA
1,11,Hadza,12104,H_animal,1,7,NA,NA,NA,NA
1,11,Hadza,12104,H_plant,0,NA,8,NA,NA,NA
1,11,Hadza,12104,H_animal,0,2,NA,NA,NA,NA
1,11,Hadza,12104,H_animal,1,11,NA,NA,NA,NA
1,11,Hadza,12104,H_animal,1,6,NA,NA,NA,NA
1,11,Hadza,12104,H_plant,1,NA,1,NA,NA,NA
1,9,Hadza,12105,H_animal,0,7,NA,NA,NA,NA
1,9,Hadza,12105,H_animal,0,13,NA,NA,NA,NA
1,9,Hadza,12105,H_plant,1,NA,6,NA,NA,NA
1,9,Hadza,12105,H_animal,0,8,NA,NA,NA,NA
1,9,Hadza,12105,H_animal,1,4,NA,NA,NA,NA
1,9,Hadza,12105,H_animal,1,14,NA,NA,NA,NA
1,9,Hadza,12105,H_animal,1,_1,NA,NA,NA,NA
1,9,Hadza,12105,H_animal,0,5,NA,NA,NA,NA
1,9,Hadza,12105,H_plant,0,NA,9,NA,NA,NA
1,9,Hadza,12105,H_plant,1,NA,2,NA,NA,NA
1,9,Hadza,12105,H_animal,1,9,NA,NA,NA,NA
1,9,Hadza,12105,H_animal,1,2,NA,NA,NA,NA
1,9,Hadza,12105,H_plant,1,NA,1,NA,NA,NA
1,9,Hadza,12105,H_animal,1,11,NA,NA,NA,NA
1,9,Hadza,12105,H_plant,0,NA,8,NA,NA,NA
1,9,Hadza,12105,H_animal,0,6,NA,NA,NA,NA
1,9,Hadza,12105,H_animal,0,12,NA,NA,NA,NA
1,9,Hadza,12105,H_animal,1,3,NA,NA,NA,NA
1,9,Hadza,12105,H_plant,1,NA,5,NA,NA,NA
1,9,Hadza,12105,H_animal,1,10,NA,NA,NA,NA
1,9,Hadza,12105,H_plant,0,NA,4,NA,NA,NA
1,9,Hadza,12105,H_plant,1,NA,3,NA,NA,NA
1,7,Hadza,12106,H_animal,0,12,NA,NA,NA,NA
1,7,Hadza,12106,H_animal,1,4,NA,NA,NA,NA
1,7,Hadza,12106,H_animal,1,5,NA,NA,NA,NA
1,7,Hadza,12106,H_plant,0,NA,4,NA,NA,NA
1,7,Hadza,12106,H_animal,0,13,NA,NA,NA,NA
1,7,Hadza,12106,H_plant,1,NA,2,NA,NA,NA
1,7,Hadza,12106,H_animal,1,14,NA,NA,NA,NA
1,7,Hadza,12106,H_animal,1,6,NA,NA,NA,NA
1,7,Hadza,12106,H_animal,0,9,NA,NA,NA,NA
1,7,Hadza,12106,H_animal,0,11,NA,NA,NA,NA
1,7,Hadza,12106,H_animal,1,3,NA,NA,NA,NA
1,7,Hadza,12106,H_animal,1,_1,NA,NA,NA,NA
1,7,Hadza,12106,H_animal,1,10,NA,NA,NA,NA
1,7,Hadza,12106,H_plant,0,NA,9,NA,NA,NA
1,7,Hadza,12106,H_animal,0,2,NA,NA,NA,NA
1,7,Hadza,12106,H_plant,1,NA,6,NA,NA,NA
1,7,Hadza,12106,H_plant,1,NA,5,NA,NA,NA
1,7,Hadza,12106,H_animal,0,7,NA,NA,NA,NA
1,7,Hadza,12106,H_plant,0,NA,8,NA,NA,NA
1,7,Hadza,12106,H_plant,1,NA,1,NA,NA,NA
1,7,Hadza,12106,H_plant,0,NA,3,NA,NA,NA
1,7,Hadza,12106,H_animal,0,8,NA,NA,NA,NA
1,17,Hadza,12109,H_plant,0,NA,9,NA,NA,NA
1,17,Hadza,12109,H_animal,1,13,NA,NA,NA,NA
1,17,Hadza,12109,H_animal,1,12,NA,NA,NA,NA
1,17,Hadza,12109,H_animal,1,10,NA,NA,NA,NA
1,17,Hadza,12109,H_plant,0,NA,8,NA,NA,NA
1,17,Hadza,12109,H_animal,1,2,NA,NA,NA,NA
1,17,Hadza,12109,H_animal,1,3,NA,NA,NA,NA
1,17,Hadza,12109,H_animal,1,4,NA,NA,NA,NA
1,17,Hadza,12109,H_plant,1,NA,6,NA,NA,NA
1,17,Hadza,12109,H_animal,1,9,NA,NA,NA,NA
1,17,Hadza,12109,H_animal,1,11,NA,NA,NA,NA
1,17,Hadza,12109,H_animal,1,_1,NA,NA,NA,NA
1,17,Hadza,12109,H_plant,1,NA,5,NA,NA,NA
1,17,Hadza,12109,H_plant,0,NA,3,NA,NA,NA
1,17,Hadza,12109,H_animal,1,5,NA,NA,NA,NA
1,17,Hadza,12109,H_animal,1,14,NA,NA,NA,NA
1,17,Hadza,12109,H_plant,1,NA,2,NA,NA,NA
1,17,Hadza,12109,H_plant,0,NA,4,NA,NA,NA
1,17,Hadza,12109,H_animal,1,6,NA,NA,NA,NA
1,17,Hadza,12109,H_animal,1,8,NA,NA,NA,NA
1,17,Hadza,12109,H_animal,1,7,NA,NA,NA,NA
1,17,Hadza,12109,H_plant,1,NA,1,NA,NA,NA
1,14,Hadza,12110,H_animal,1,12,NA,NA,NA,NA
1,14,Hadza,12110,H_animal,1,3,NA,NA,NA,NA
1,14,Hadza,12110,H_plant,0,NA,9,NA,NA,NA
1,14,Hadza,12110,H_animal,1,11,NA,NA,NA,NA
1,14,Hadza,12110,H_animal,1,13,NA,NA,NA,NA
1,14,Hadza,12110,H_animal,1,14,NA,NA,NA,NA
1,14,Hadza,12110,H_animal,1,9,NA,NA,NA,NA
1,14,Hadza,12110,H_animal,1,10,NA,NA,NA,NA
1,14,Hadza,12110,H_animal,1,2,NA,NA,NA,NA
1,14,Hadza,12110,H_plant,0,NA,4,NA,NA,NA
1,14,Hadza,12110,H_animal,1,4,NA,NA,NA,NA
1,14,Hadza,12110,H_animal,1,_1,NA,NA,NA,NA
1,14,Hadza,12110,H_plant,1,NA,8,NA,NA,NA
1,14,Hadza,12110,H_plant,1,NA,6,NA,NA,NA
1,14,Hadza,12110,H_plant,1,NA,2,NA,NA,NA
1,14,Hadza,12110,H_animal,1,7,NA,NA,NA,NA
1,14,Hadza,12110,H_plant,1,NA,5,NA,NA,NA
1,14,Hadza,12110,H_plant,1,NA,3,NA,NA,NA
1,14,Hadza,12110,H_animal,1,6,NA,NA,NA,NA
1,14,Hadza,12110,H_animal,1,5,NA,NA,NA,NA
1,14,Hadza,12110,H_plant,1,NA,1,NA,NA,NA
1,14,Hadza,12110,H_animal,1,8,NA,NA,NA,NA
1,17,Hadza,12111,H_animal,1,13,NA,NA,NA,NA
1,17,Hadza,12111,H_animal,1,_1,NA,NA,NA,NA
1,17,Hadza,12111,H_plant,0,NA,4,NA,NA,NA
1,17,Hadza,12111,H_plant,0,NA,9,NA,NA,NA
1,17,Hadza,12111,H_animal,1,2,NA,NA,NA,NA
1,17,Hadza,12111,H_animal,1,10,NA,NA,NA,NA
1,17,Hadza,12111,H_animal,1,3,NA,NA,NA,NA
1,17,Hadza,12111,H_plant,1,NA,8,NA,NA,NA
1,17,Hadza,12111,H_animal,0,12,NA,NA,NA,NA
1,17,Hadza,12111,H_animal,1,6,NA,NA,NA,NA
1,17,Hadza,12111,H_animal,1,9,NA,NA,NA,NA
1,17,Hadza,12111,H_animal,1,11,NA,NA,NA,NA
1,17,Hadza,12111,H_plant,0,NA,3,NA,NA,NA
1,17,Hadza,12111,H_plant,1,NA,5,NA,NA,NA
1,17,Hadza,12111,H_plant,1,NA,1,NA,NA,NA
1,17,Hadza,12111,H_animal,0,7,NA,NA,NA,NA
1,17,Hadza,12111,H_animal,1,14,NA,NA,NA,NA
1,17,Hadza,12111,H_animal,1,4,NA,NA,NA,NA
1,17,Hadza,12111,H_plant,1,NA,6,NA,NA,NA
1,17,Hadza,12111,H_plant,1,NA,2,NA,NA,NA
1,17,Hadza,12111,H_animal,1,5,NA,NA,NA,NA
1,17,Hadza,12111,H_animal,1,8,NA,NA,NA,NA
0,65,Hadza,12118,H_animal,1,13,NA,NA,NA,NA
0,65,Hadza,12118,H_plant,1,NA,4,NA,NA,NA
0,65,Hadza,12118,H_animal,1,2,NA,NA,NA,NA
0,65,Hadza,12118,H_animal,1,14,NA,NA,NA,NA
0,65,Hadza,12118,H_plant,1,NA,9,NA,NA,NA
0,65,Hadza,12118,H_plant,1,NA,8,NA,NA,NA
0,65,Hadza,12118,H_animal,1,9,NA,NA,NA,NA
0,65,Hadza,12118,H_plant,1,NA,2,NA,NA,NA
0,65,Hadza,12118,H_plant,1,NA,5,NA,NA,NA
0,65,Hadza,12118,H_plant,1,NA,3,NA,NA,NA
0,65,Hadza,12118,H_plant,1,NA,1,NA,NA,NA
0,65,Hadza,12118,H_animal,1,_1,NA,NA,NA,NA
0,65,Hadza,12118,H_animal,1,3,NA,NA,NA,NA
0,65,Hadza,12118,H_animal,0,8,NA,NA,NA,NA
0,65,Hadza,12118,H_plant,1,NA,6,NA,NA,NA
0,65,Hadza,12118,H_animal,1,7,NA,NA,NA,NA
0,65,Hadza,12118,H_animal,1,10,NA,NA,NA,NA
0,65,Hadza,12118,H_animal,1,12,NA,NA,NA,NA
0,65,Hadza,12118,H_animal,1,11,NA,NA,NA,NA
0,65,Hadza,12118,H_animal,1,5,NA,NA,NA,NA
0,65,Hadza,12118,H_animal,1,4,NA,NA,NA,NA
0,65,Hadza,12118,H_animal,0,6,NA,NA,NA,NA
0,25,Hadza,12119,H_plant,1,NA,6,NA,NA,NA
0,25,Hadza,12119,H_plant,1,NA,3,NA,NA,NA
0,25,Hadza,12119,H_animal,1,5,NA,NA,NA,NA
0,25,Hadza,12119,H_plant,1,NA,4,NA,NA,NA
0,25,Hadza,12119,H_animal,1,9,NA,NA,NA,NA
0,25,Hadza,12119,H_animal,1,2,NA,NA,NA,NA
0,25,Hadza,12119,H_animal,0,13,NA,NA,NA,NA
0,25,Hadza,12119,H_animal,1,7,NA,NA,NA,NA
0,25,Hadza,12119,H_animal,1,4,NA,NA,NA,NA
0,25,Hadza,12119,H_animal,0,8,NA,NA,NA,NA
0,25,Hadza,12119,H_animal,0,6,NA,NA,NA,NA
0,25,Hadza,12119,H_plant,1,NA,5,NA,NA,NA
0,25,Hadza,12119,H_animal,1,_1,NA,NA,NA,NA
0,25,Hadza,12119,H_animal,1,3,NA,NA,NA,NA
0,25,Hadza,12119,H_animal,1,14,NA,NA,NA,NA
0,25,Hadza,12119,H_plant,1,NA,9,NA,NA,NA
0,25,Hadza,12119,H_animal,1,11,NA,NA,NA,NA
0,25,Hadza,12119,H_plant,1,NA,2,NA,NA,NA
0,25,Hadza,12119,H_animal,0,12,NA,NA,NA,NA
0,25,Hadza,12119,H_animal,0,10,NA,NA,NA,NA
0,25,Hadza,12119,H_plant,1,NA,8,NA,NA,NA
0,25,Hadza,12119,H_plant,1,NA,1,NA,NA,NA
1,25,Hadza,12120,H_animal,1,3,NA,NA,NA,NA
1,25,Hadza,12120,H_animal,1,14,NA,NA,NA,NA
1,25,Hadza,12120,H_animal,1,6,NA,NA,NA,NA
1,25,Hadza,12120,H_animal,1,2,NA,NA,NA,NA
1,25,Hadza,12120,H_animal,1,9,NA,NA,NA,NA
1,25,Hadza,12120,H_plant,0,NA,9,NA,NA,NA
1,25,Hadza,12120,H_plant,1,NA,5,NA,NA,NA
1,25,Hadza,12120,H_animal,1,_1,NA,NA,NA,NA
1,25,Hadza,12120,H_plant,1,NA,2,NA,NA,NA
1,25,Hadza,12120,H_animal,0,12,NA,NA,NA,NA
1,25,Hadza,12120,H_animal,1,5,NA,NA,NA,NA
1,25,Hadza,12120,H_animal,1,13,NA,NA,NA,NA
1,25,Hadza,12120,H_plant,0,NA,4,NA,NA,NA
1,25,Hadza,12120,H_animal,1,7,NA,NA,NA,NA
1,25,Hadza,12120,H_animal,1,10,NA,NA,NA,NA
1,25,Hadza,12120,H_plant,1,NA,1,NA,NA,NA
1,25,Hadza,12120,H_plant,0,NA,8,NA,NA,NA
1,25,Hadza,12120,H_plant,1,NA,6,NA,NA,NA
1,25,Hadza,12120,H_animal,1,4,NA,NA,NA,NA
1,25,Hadza,12120,H_plant,0,NA,3,NA,NA,NA
1,25,Hadza,12120,H_animal,1,8,NA,NA,NA,NA
1,25,Hadza,12120,H_animal,1,11,NA,NA,NA,NA
0,65,Hadza,12124,H_plant,1,NA,9,NA,NA,NA
0,65,Hadza,12124,H_animal,1,7,NA,NA,NA,NA
0,65,Hadza,12124,H_animal,1,_1,NA,NA,NA,NA
0,65,Hadza,12124,H_animal,1,2,NA,NA,NA,NA
0,65,Hadza,12124,H_animal,1,13,NA,NA,NA,NA
0,65,Hadza,12124,H_plant,1,NA,2,NA,NA,NA
0,65,Hadza,12124,H_animal,0,9,NA,NA,NA,NA
0,65,Hadza,12124,H_plant,1,NA,8,NA,NA,NA
0,65,Hadza,12124,H_animal,1,3,NA,NA,NA,NA
0,65,Hadza,12124,H_animal,1,4,NA,NA,NA,NA
0,65,Hadza,12124,H_animal,1,14,NA,NA,NA,NA
